quaternionTimestamp,quaternionX,quaternionY,quaternionZ,quaternionW,magneticFieldTimestamp,magneticFieldX,magneticFieldY,magneticFieldZ,accelerationTimestamp,accelerationX,accelerationY,accelerationZ,angularSpeedTimestamp,angularSpeedX,angularSpeedY,angularSpeedZ,insTimeStamp,insStatus,yaw,pitch,roll,latitude,longitude,altitude,nedVelX,nedVelY,nedVelZ
69020781,-0.00289210374,-0.00830781739,0.293810189,0.955823362,69020781,0.222642198,-0.0849612355,0.325927138,69020781,-0.157155693,0.0955228359,-9.58654785,69020781,0.000307218172,-0.000730877917,0.000150189735,69020781,128,34.1779976,-0.812604666,-0.59654969,0,0,0,0,0,0
69073312,-0.00287967781,-0.00829098001,0.293827236,0.955818236,69073312,0.225122854,-0.0861333758,0.326017797,69073312,-0.117122263,0.0764441937,-9.58488274,69073312,-0.000458305469,0.00133411656,0.000293100718,69073312,128,34.1800156,-0.811168253,-0.594635904,0,0,0,0,0,0
69125715,-0.00286663929,-0.0083002029,0.293831229,0.955817044,69125715,0.226216704,-0.0823097154,0.326102823,69125715,-0.124279171,0.0802662447,-9.65932465,69125715,-3.89656052e-05,-0.000267332769,0.000299641863,69125715,32896,34.1804962,-0.812615097,-0.593521774,0,0,0,0,0,0
69178392,-0.00289564161,-0.00828921609,0.29382962,0.955817521,69178392,0.226445407,-0.0886015669,0.328804016,69178392,-0.113299996,0.11105983,-9.59398842,69178392,-0.000498563051,-0.000553516031,-0.00114709977,69178392,128,34.1803055,-0.81043601,-0.596327066,0,0,0,0,0,0
69230976,-0.00288776634,-0.00830021873,0.293837547,0.955815017,69230976,0.226289019,-0.0848318115,0.32469815,69230976,-0.145953208,0.10947904,-9.6002655,69230976,-0.000247492455,-0.000672096561,-0.00037789112,69230976,32896,34.1812668,-0.81190145,-0.595841885,0,0,0,0,0,0
69283351,-0.002915852,-0.00830374192,0.293854296,0.955809712,69283351,0.227561161,-0.0860449076,0.326118439,69283351,-0.125999555,0.133605897,-9.64150429,69283351,0.000794652384,-0.000442560879,-0.00139103225,69283351,10368,34.1833,-0.811330914,-0.599051297,0,0,0,0,0,0
69335820,-0.00294734375,-0.00830921624,0.29382509,0.955818594,69335820,0.222639903,-0.0849592835,0.325924128,69335820,-0.142374918,0.0935067683,-9.58125591,69335820,-0.000312664546,0.0011627198,-0.00139528746,69335820,32896,34.1798286,-0.81088841,-0.602660537,0,0,0,0,0,0
69388405,-0.00294530438,-0.00830480177,0.293820113,0.955820143,69388405,0.22390157,-0.086175561,0.325964004,69388405,-0.140962929,0.110613711,-9.56871223,69388405,-0.0013471737,0.000185161945,-0.0017173388,69388405,128,34.1792259,-0.810476661,-0.602284133,0,0,0,0,0,0
69440944,-0.00297345407,-0.00831104815,0.293759525,0.955838621,69440944,0.221347794,-0.0824799314,0.327277482,69440944,-0.151631176,0.186369956,-9.61557388,69440944,0.00234167906,-0.000677822798,-0.00720865605,69440944,32896,34.1719894,-0.810251176,-0.605526745,0,0,0,0,0,0
69493483,-0.00294354348,-0.00830488186,0.293723106,0.955849886,69493483,0.22385937,-0.0849151686,0.32597509,69493483,-0.0980583131,-0.0819221288,-9.53334045,69493483,-0.000112053705,0.000585557777,0.000328105409,69493483,2176,34.1675949,-0.810605705,-0.6020118,0,0,0,0,0,0
69545737,-0.00295358174,-0.00830076914,0.293776065,0.955833673,69545737,0.222504064,-0.0811821893,0.324578524,69545737,-0.127985284,0.167483509,-9.63985443,69545737,-0.000617640559,0.000653991709,0.00183856627,69545737,32896,34.1739464,-0.809783936,-0.603017747,0,0,0,0,0,0
69598310,-0.00295483135,-0.00830754451,0.293762386,0.955837786,69598310,0.227675304,-0.0885542631,0.330235273,69598310,-0.124653779,0.101613045,-9.66143417,69598310,-0.000151399523,0.00038988376,-0.000787468161,69598310,128,34.1723175,-0.810492635,-0.603371263,0,0,0,0,0,0
69650876,-0.00295302109,-0.00830326788,0.29375124,0.955841303,69650876,0.227549464,-0.0860467926,0.324736357,69650876,-0.132334709,0.0984879658,-9.56878853,69650876,-0.00013996195,0.000166559359,-0.00110932253,69650876,6272,34.1709747,-0.810092211,-0.603019416,0,0,0,0,0,0
69703268,-0.00295818807,-0.00830323063,0.293751597,0.955841184,69703268,0.227601916,-0.0873039216,0.326105475,69703268,-0.147812158,0.080116421,-9.60385895,69703268,-0.000165162375,-0.000636692508,-0.0018671439,69703268,6272,34.1710129,-0.809913933,-0.603584468,0,0,0,0,0,0
69755912,-0.00295367674,-0.00829385035,0.293766648,0.955836654,69755912,0.226320639,-0.0848219395,0.32883963,69755912,-0.132578745,0.076357305,-9.62737656,69755912,0.00108145247,-0.000330487615,-0.000672229566,69755912,34944,34.1728058,-0.809028804,-0.602787077,0,0,0,0,0,0
69808399,-0.00295317452,-0.00829583034,0.293770373,0.955835521,69808399,0.228738606,-0.0847404674,0.326180667,69808399,-0.140987307,0.10051392,-9.58161068,69808399,-0.000600199215,5.00087626e-05,-0.0018316661,69808399,128,34.1732559,-0.809260249,-0.602801919,0,0,0,0,0,0
69860870,-0.00294985715,-0.00829507411,0.293768853,0.955835998,69860870,0.223880649,-0.0849089324,0.328736305,69860870,-0.123111993,0.113888949,-9.61601162,69860870,-0.000115651404,0.00078062329,-0.00113995792,69860870,20608,34.173069,-0.809290051,-0.602411747,0,0,0,0,0,0
69913252,-0.00295504997,-0.00828660745,0.293786079,0.955830693,69913252,0.226320416,-0.0848218426,0.328839302,69913252,-0.148927107,0.136537522,-9.6825037,69913252,-0.000494167442,-0.000702574558,-0.000877051614,69913252,20608,34.1751366,-0.808176994,-0.602710068,0,0,0,0,0,0
69965905,-0.00295052608,-0.00828574877,0.293778151,0.955833197,69965905,0.226278022,-0.0848347992,0.323317051,69965905,-0.146873847,0.0879660696,-9.54053688,69965905,-0.00224652234,0.00074452674,-0.000800739042,69965905,32896,34.1741753,-0.808240294,-0.602178872,0,0,0,0,0,0
70018584,-0.00294328877,-0.0082984278,0.293773443,0.955834568,70018584,0.226414442,-0.0873382986,0.33019653,70018584,-0.120497219,0.0991317704,-9.59898758,70018584,0.000522265444,0.000850710436,-0.00115545653,70018584,10368,34.1736221,-0.809875786,-0.601809084,0,0,0,0,0,0
70070777,-0.00296652457,-0.00828679558,0.293773293,0.955834627,70070777,0.225077733,-0.0861436278,0.320491314,70070777,-0.117097557,0.114811361,-9.64567947,70070777,-0.00112407771,0.000425975071,-0.0017505358,70070777,128,34.1736031,-0.807819366,-0.603962481,0,0,0,0,0,0
70123246,-0.00295177056,-0.00828056131,0.293756872,0.955839813,70123246,0.223911136,-0.086171627,0.327343136,70123246,-0.148196727,0.0734633505,-9.57024765,70123246,0.000195134431,0.00164607749,-0.00169519614,70123246,128,34.1716194,-0.807643652,-0.602122366,0,0,0,0,0,0
70175762,-0.00295545626,-0.00828833971,0.293761253,0.955838382,70175762,0.226340339,-0.0860872716,0.326065689,70175762,-0.14467214,0.13109915,-9.65035725,70175762,-5.60933258e-05,-0.000936958299,-1.55991875e-05,70175762,34944,34.1721535,-0.808368802,-0.602791846,0,0,0,0,0,0
70228457,-0.00296259532,-0.00829382893,0.293753177,0.955840766,70228457,0.226298541,-0.084827438,0.326077223,70228457,-0.118001729,0.115740597,-9.60024452,70228457,0.00196523406,-6.12084987e-05,-0.00210307911,70228457,6272,34.1712036,-0.808734775,-0.603751957,0,0,0,0,0,0
70280875,-0.00295114308,-0.00829310901,0.293764472,0.955837369,70280875,0.223858982,-0.0849146098,0.325974554,70280875,-0.116318017,0.115006119,-9.61004543,70280875,-0.000205612043,-0.000486528268,-0.00174371386,70280875,32896,34.1725426,-0.809034348,-0.602482736,0,0,0,0,0,0
70333372,-0.00295393565,-0.00827263668,0.293759316,0.955839097,70333372,0.227456957,-0.0822583586,0.328914374,70333372,-0.147651643,0.0752314925,-9.60496712,70333372,0.000621992163,-8.30667559e-05,-0.00116227288,70333372,30848,34.1719055,-0.806701124,-0.602094829,0,0,0,0,0,0
70385815,-0.00292488048,-0.00828072894,0.29374823,0.955842495,70385815,0.223827481,-0.0836511478,0.327365845,70385815,-0.126194119,0.122955278,-9.63615417,70385815,0.00105091673,0.000589926494,-0.000407858286,70385815,63616,34.1705666,-0.808572769,-0.599175274,0,0,0,0,0,0
70438285,-0.00295870076,-0.00830138568,0.293743908,0.955843568,70438285,0.226226255,-0.0823049545,0.327481985,70438285,-0.145710886,0.090450421,-9.60919571,70438285,-0.00117466412,0.000577081111,-0.001770359,70438285,30848,34.1700935,-0.809699476,-0.603572011,0,0,0,0,0,0
70490843,-0.00292083598,-0.0082839448,0.293750793,0.95584166,70490843,0.226205096,-0.0823116377,0.324720889,70490843,-0.13842386,0.106337547,-9.64987755,70490843,0.00121211726,0.000471951673,0.000794103835,70490843,30848,34.1708755,-0.80905956,-0.59884268,0,0,0,0,0,0
70543295,-0.00293347635,-0.00829171296,0.293783247,0.955831647,70543295,0.225172803,-0.0873878747,0.327383041,70543295,-0.141691685,0.106004916,-9.63473129,70543295,0.00126046687,-0.000102643506,0.000192460138,70543295,30848,34.174778,-0.809464455,-0.600516379,0,0,0,0,0,0
70595756,-0.00294069946,-0.00830500759,0.293780625,0.955832303,70595756,0.223922312,-0.0861686915,0.328724504,70595756,-0.148339003,0.099594146,-9.61350727,70595756,-3.2564858e-05,-0.000254056766,-0.000720609911,70595756,63616,34.1744843,-0.810679078,-0.601753175,0,0,0,0,0,0
70648454,-0.00294103101,-0.0083198119,0.293776631,0.955833375,70648454,0.225120753,-0.0861313343,0.326014549,70648454,-0.166606069,0.126341194,-9.63527584,70648454,-0.000697201351,-7.45931175e-06,-0.00314885681,70648454,30848,34.1740265,-0.81229198,-0.602284789,0,0,0,0,0,0
70700959,-0.00292462786,-0.00833742972,0.293770403,0.955835223,70700959,0.224985749,-0.0823553875,0.324670166,70700959,-0.147666603,0.0890107602,-9.58458328,70700959,-0.000411976129,-0.000690450019,-0.000681833364,70700959,63616,34.1732864,-0.81477797,-0.601076066,0,0,0,0,0,0
70753341,-0.00291512557,-0.00833201781,0.29373911,0.955844879,70753341,0.22627826,-0.0848348886,0.323317379,70753341,-0.138237059,0.116393313,-9.58007431,70753341,-0.000880272826,0.000410666224,-0.00135961827,70753341,30848,34.1695213,-0.81452471,-0.599826217,0,0,0,0,0,0
70805829,-0.00294027384,-0.00831971876,0.29373768,0.955845416,70805829,0.223797023,-0.0836622715,0.323226362,70805829,-0.158187419,0.130900085,-9.63845062,70805829,0.00110665802,0.000569607597,-0.000785288867,70805829,63616,34.1693535,-0.812331855,-0.60216558,0,0,0,0,0,0
70858248,-0.00294503476,-0.00833689328,0.293741465,0.955844045,70858248,0.225162268,-0.0873910412,0.326002568,70858248,-0.134382352,0.106909111,-9.56025887,70858248,0.000194624998,-0.000748613791,-0.00120973587,70858248,30848,34.1698303,-0.814050317,-0.603268802,0,0,0,0,0,0
70910874,-0.00294181379,-0.00835423451,0.293749481,0.955841422,70910874,0.226257816,-0.0835684389,0.326090306,70910874,-0.137599722,0.0706310719,-9.61579895,70910874,-0.000174257206,-0.000555732229,-0.00144109991,70910874,128,34.1708145,-0.816053212,-0.603506863,0,0,0,0,0,0
70963317,-0.00294906064,-0.00835844968,0.293784022,0.955830812,70963317,0.222608894,-0.0836959928,0.327316582,70963317,-0.142635524,0.11837095,-9.62966156,70963317,0.000567303272,-4.51959204e-05,-0.000930253882,70963317,128,34.1749573,-0.816249132,-0.604472101,0,0,0,0,0,0
71015806,-0.00295117055,-0.00836426206,0.293779463,0.955832064,71015806,0.225142837,-0.0861258134,0.328776896,71015806,-0.144602135,0.107771337,-9.54764175,71015806,-3.7283171e-06,0.000338910148,-0.000501039904,71015806,32896,34.1744232,-0.816817522,-0.604895175,0,0,0,0,0,0
71068597,-0.00294813653,-0.00836831238,0.293780625,0.955831707,71068597,0.226236835,-0.0835752115,0.323329479,71068597,-0.146971762,0.0826315731,-9.5972023,71068597,0.00100956671,-4.69090883e-05,-0.00185029814,71068597,128,34.1745644,-0.817362666,-0.604700208,0,0,0,0,0,0
71120858,-0.00294127665,-0.00836781878,0.29375875,0.955838501,71120858,0.223933071,-0.0861656517,0.330105364,71120858,-0.147206843,0.106352538,-9.6637516,71120858,-0.000554884784,-0.000306202681,-0.00119280489,71120858,4224,34.1719322,-0.817553401,-0.603913367,0,0,0,0,0,0
71173337,-0.00294181053,-0.00836773403,0.293750882,0.955840886,71173337,0.225037828,-0.0836119577,0.326038659,71173337,-0.143689543,0.095170103,-9.58570671,71173337,0.000107496511,5.33100683e-06,-0.000164946076,71173337,4224,34.17099,-0.817531109,-0.603962243,0,0,0,0,0,0
71225746,-0.00294745411,-0.00837172754,0.293758094,0.95583868,71225746,0.226175442,-0.0810496658,0.326115131,71225746,-0.134363562,0.137326092,-9.62166595,71225746,0.000678973505,-9.36714932e-05,-0.00148408255,71225746,32896,34.1718636,-0.817773998,-0.604721189,0,0,0,0,0,0
71278365,-0.00293966522,-0.00836858526,0.293723643,0.95584923,71278365,0.225173682,-0.0873890668,0.327384293,71278365,-0.15920873,0.0735488683,-9.62903404,71278365,0.000866568182,-0.000232033082,-0.00166115747,71278365,2176,34.1677208,-0.817713678,-0.603732705,0,0,0,0,0,0
71330860,-0.00293616042,-0.00837356783,0.293748707,0.955841541,71330860,0.226300076,-0.0848292634,0.326079339,71330860,-0.147295997,0.111672953,-9.59139919,71330860,-0.000198412221,0.00106820045,-0.00191746326,71330860,128,34.1707306,-0.8183617,-0.603537977,0,0,0,0,0,0
71383243,-0.00293791271,-0.00838063471,0.293741196,0.955843806,71383243,0.227509513,-0.0847889036,0.324750423,71383243,-0.119008869,0.0893554166,-9.62335014,71383243,0.000943781575,0.000268250005,-0.000333150849,71383243,128,34.169838,-0.819081545,-0.603961527,0,0,0,0,0,0
71435723,-0.00294956868,-0.00838027336,0.293739736,0.955844164,71435723,0.226321667,-0.084823139,0.328841031,71435723,-0.138022453,0.1077886,-9.59305573,71435723,4.78324946e-05,-0.00189008634,-0.00156151224,71435723,32896,34.1696739,-0.818650424,-0.605224967,0,0,0,0,0,0
71488357,-0.00295602484,-0.00840222929,0.293738902,0.955844223,71488357,0.225080475,-0.0848729014,0.326028228,71488357,-0.156646103,0.0933018476,-9.56027508,71488357,-0.000750489533,0.000109325978,-0.000581082888,71488357,128,34.1696053,-0.820838511,-0.606670916,0,0,0,0,0,0
71540844,-0.00293504563,-0.00839733984,0.293747932,0.955841541,71540844,0.225018978,-0.082347326,0.328813791,71540844,-0.126282379,0.125846729,-9.65706444,71540844,0.000606706366,0.00125336484,-0.000928827096,71540844,32896,34.1706657,-0.821003556,-0.60421592,0,0,0,0,0,0
71593455,-0.00294681755,-0.00840494037,0.293748319,0.955841362,71593455,0.22869882,-0.083482638,0.326194942,71593455,-0.13866353,0.0685972646,-9.61199951,71593455,0.000464614946,-0.000282104244,-0.000514717307,71593455,128,34.1707306,-0.821439505,-0.605761707,0,0,0,0,0,0
71645812,-0.0029349192,-0.00840233639,0.293762684,0.955836952,71645812,0.227478057,-0.0835258588,0.326142311,71645812,-0.115972064,0.0955463946,-9.57016182,71645812,0.000179027207,0.000745090656,-0.00127282087,71645812,41088,34.1724396,-0.821545839,-0.604383051,0,0,0,0,0,0
71698282,-0.00292963628,-0.0084015131,0.29377532,0.955833137,71698282,0.225089923,-0.0848685056,0.327407211,71698282,-0.139757812,0.13582705,-9.62091255,71698282,0.000590474345,-0.000554795086,-0.00135090388,71698282,4224,34.1739464,-0.821625531,-0.603787363,0,0,0,0,0,0
71750857,-0.00293269358,-0.00841672253,0.29375878,0.955838084,71750857,0.225079015,-0.0848711208,0.326026171,71750857,-0.132093906,0.0952061266,-9.58140755,71750857,0.000163781224,-0.000758057227,-0.00143990759,71750857,30848,34.1719856,-0.823199034,-0.604620337,0,0,0,0,0,0
71803247,-0.0029331618,-0.00840254035,0.293753266,0.955839932,71803247,0.228779823,-0.0860000774,0.326168299,71803247,-0.12848942,0.108280167,-9.59859657,71803247,-0.000184588134,0.000776317203,-0.000834965613,71803247,30848,34.1713066,-0.821633279,-0.604189277,0,0,0,0,0,0
71855806,-0.00293919956,-0.00842293166,0.293772846,0.955833673,71855806,0.227497116,-0.0847901255,0.323367447,71855806,-0.157637388,0.100408494,-9.60329628,71855806,-0.000282857334,0.000692749163,-0.000971719623,71855806,32896,34.1736832,-0.823651075,-0.605554283,0,0,0,0,0,0
71908354,-0.00295573962,-0.00843723584,0.293768525,0.955834806,71908354,0.223869488,-0.0849110261,0.327354968,71908354,-0.150166184,0.0979673937,-9.57143974,71908354,0.00106978905,0.00014383276,-0.0017800997,71908354,128,34.1731949,-0.824663699,-0.607844234,0,0,0,0,0,0
71960763,-0.002941621,-0.00839859806,0.293757588,0.955838561,71960763,0.225068823,-0.0836014301,0.330178887,71960763,-0.113847926,0.132785529,-9.55682564,71960763,0.00112078688,-0.00072097138,-0.00040974794,71960763,128,34.1718254,-0.820913851,-0.604986906,0,0,0,0,0,0
72013251,-0.00293569965,-0.00843759067,0.293772608,0.955833614,72013251,0.225129843,-0.0861263797,0.327392697,72013251,-0.164360344,0.0789622813,-9.63608551,72013251,0.000625504414,0.00135455362,-0.00081409514,72013251,128,34.1736679,-0.825374782,-0.605664432,0,0,0,0,0,0
72065713,-0.00291841524,-0.00840873551,0.293787211,0.955829442,72065713,0.226277411,-0.0835603476,0.328848928,72065713,-0.134981126,0.147047788,-9.55998898,72065713,0.000280244974,0.000697873067,-0.000882679131,72065713,53376,34.1753769,-0.822786868,-0.602811754,0,0,0,0,0,0
72118495,-0.00292910216,-0.00840842724,0.293823302,0.955818295,72118495,0.226308301,-0.0848231837,0.327456266,72118495,-0.149101004,0.0817095265,-9.61313629,72118495,-0.000684298109,3.43138818e-05,-0.000950486399,72118495,12416,34.1797066,-0.82237041,-0.604003072,0,0,0,0,0,0
72170862,-0.00293566543,-0.00842020847,0.293815464,0.95582056,72170862,0.228800282,-0.0859926939,0.328928083,72170862,-0.129884154,0.125828698,-9.66312027,72170862,0.000830127159,-0.000940235157,-0.00130820437,72170862,2176,34.178791,-0.823444784,-0.605112135,0,0,0,0,0,0
72223246,-0.0029306619,-0.00842460897,0.293822765,0.955818295,72223246,0.225045964,-0.0836063996,0.327416033,72223246,-0.147196978,0.0535080209,-9.50320053,72223246,-0.000990651548,0.000243576244,-0.000900607556,72223246,2176,34.1796646,-0.82409066,-0.604718685,0,0,0,0,0,0
72275827,-0.00294548506,-0.00840908103,0.293850601,0.955809832,72275827,0.227609932,-0.0872983113,0.327482641,72275827,-0.170300379,0.152685136,-9.63835335,72275827,6.02225773e-05,0.00013804331,-0.000738419127,72275827,32896,34.1829948,-0.821873069,-0.605843186,0,0,0,0,0,0
72328272,-0.00294824666,-0.00840736367,0.293856174,0.955808163,72328272,0.223939836,-0.0874325186,0.325947702,72328272,-0.140961304,0.0777798966,-9.59823418,72328272,-0.000315465266,-0.000690629007,-3.11466865e-05,72328272,128,34.1836624,-0.821588397,-0.606092572,0,0,0,0,0,0
72380934,-0.00295651448,-0.00841122866,0.293866873,0.955804825,72380934,0.223815486,-0.08365307,0.325983882,72380934,-0.150940984,0.0919465199,-9.61543274,72380934,-0.000237986445,6.49821013e-05,-0.0012147557,72380934,128,34.1849594,-0.821726561,-0.60713768,0,0,0,0,0,0
72433238,-0.00295479712,-0.00842033233,0.293870747,0.955803573,72433238,0.22503531,-0.0836095065,0.326035351,72433238,-0.135874808,0.1104929,-9.59236336,72433238,-0.00100522675,0.000233911793,-0.00158633199,72433238,128,34.1854286,-0.822779,-0.607259572,0,0,0,0,0,0
72485795,-0.00296168355,-0.00841698796,0.293894887,0.955796182,72485795,0.228714928,-0.0847451612,0.323416382,72485795,-0.150134653,0.0952433795,-9.62901211,72485795,0.00141575816,0.000119598932,0.000156533904,72485795,32896,34.188324,-0.822165489,-0.607921898,0,0,0,0,0,0
72538180,-0.00295397267,-0.00841517746,0.293887645,0.955798388,72538180,0.22260727,-0.0836941302,0.32731393,72538180,-0.140974462,0.111585751,-9.56876373,72538180,-0.00119491038,0.0011276328,-0.000246990006,72538180,128,34.1874504,-0.822231412,-0.607010126,0,0,0,0,0,0
72590875,-0.00295956503,-0.00840562861,0.293893218,0.955796719,72590875,0.226233751,-0.0835721418,0.323325396,72590875,-0.160731971,0.0925291479,-9.63841057,72590875,-0.00042673084,0.000189421,-0.000925105065,72590875,32896,34.1881104,-0.820993543,-0.607305765,0,0,0,0,0,0
72643501,-0.00296640419,-0.00840257294,0.293910325,0.955791533,72643501,0.226264998,-0.0835617185,0.327466428,72643501,-0.132305145,0.133508593,-9.64831924,72643501,2.62085814e-05,0.000953113311,0.000194949098,72643501,128,34.1901627,-0.820417762,-0.607966602,0,0,0,0,0,0
72695634,-0.00300638727,-0.00839920342,0.293917716,0.955789149,72695634,0.228746057,-0.0847346708,0.327557176,72695634,-0.138941258,0.085166797,-9.56958961,72695634,-0.00101730484,0.000223500654,-0.000485188793,72695634,32896,34.1910706,-0.818697035,-0.612239003,0,0,0,0,0,0
72748356,-0.00298218126,-0.00841827597,0.293911189,0.955791056,72748356,0.226170853,-0.0810456872,0.326109141,72748356,-0.134070307,0.103006288,-9.63499641,72748356,-0.000391399954,2.23007519e-05,-0.000546626747,72748356,128,34.1902924,-0.821605623,-0.610224724,0,0,0,0,0,0
72800841,-0.00301304529,-0.00840818789,0.293914765,0.955789924,72800841,0.228652224,-0.0822179243,0.326200306,72800841,-0.152828515,0.127612695,-9.60716724,72800841,0.0007267131,-0.00044896896,-0.00106169144,72800841,128,34.1907349,-0.819458783,-0.613268554,0,0,0,0,0,0
72853233,-0.0030047656,-0.00840340741,0.293913037,0.95579046,72853233,0.226317301,-0.084818773,0.328835249,72853233,-0.133625329,0.0846819431,-9.55766106,72853233,-0.000549456337,0.000124697457,-0.00081830984,72853233,128,34.1905174,-0.819215059,-0.612199128,0,0,0,0,0,0
72905836,-0.00305969524,-0.00841363333,0.293910205,0.955791116,72905836,0.225117341,-0.0861281231,0.326010048,72905836,-0.153710395,0.130407572,-9.59871101,72905836,0.000402964419,0.000392245944,-0.000720034819,72905836,32896,34.1902275,-0.818486631,-0.618558049,0,0,0,0,0,0
72958262,-0.00302339392,-0.00840584375,0.293908298,0.955791891,72958262,0.222698703,-0.0862089023,0.328667998,72958262,-0.124397814,0.0858781859,-9.62288094,72958262,0.00033910037,0.00117839989,-0.00118200388,72958262,128,34.1899643,-0.818857491,-0.614317656,0,0,0,0,0,0
73010767,-0.00304940552,-0.0084056193,0.293910474,0.955791116,73010767,0.227474198,-0.0835216939,0.326137275,73010767,-0.167214185,0.13130644,-9.58096504,73010767,-0.000496259658,0.00125696324,-0.00154113024,73010767,32896,34.1902466,-0.817955256,-0.617161214,0,0,0,0,0,0
73063281,-0.00303529296,-0.00839416496,0.293902963,0.955793619,73063281,0.224907205,-0.0823737904,0.315000355,73063281,-0.123449475,0.0539138056,-9.66674805,73063281,-0.000210672384,0.000894095981,-0.000767917372,73063281,128,34.1893234,-0.817180991,-0.615222812,0,0,0,0,0,0
73115793,-0.00302567496,-0.00839055795,0.293913662,0.955790341,73115793,0.225199521,-0.0886472166,0.325984985,73115793,-0.150334924,0.14946425,-9.64134884,73115793,-0.000786922639,0.00071598473,-0.000991886947,73115793,32896,34.1905975,-0.817102909,-0.614056945,0,0,0,0,0,0
73168585,-0.00304180058,-0.00840307865,0.293911934,0.955790758,73168585,0.222613677,-0.0849608928,0.323156238,73168585,-0.139993295,0.108331263,-9.5379734,73168585,-0.00055008498,-0.000217818073,-0.00179148745,73168585,128,34.1904106,-0.817932367,-0.61624372,0,0,0,0,0,0
73220925,-0.00302683911,-0.00839153025,0.293894708,0.955796182,73220925,0.225085616,-0.0848641619,0.327401519,73220925,-0.12416485,0.0861524045,-9.62087631,73220925,0.000686996849,-0.000277607935,-0.00198294478,73220925,32896,34.188324,-0.817182481,-0.614201069,0,0,0,0,0,0
73273239,-0.00300106616,-0.00839200243,0.293894798,0.955796242,73273239,0.226233453,-0.0822982639,0.32885772,73273239,-0.169720948,0.117056593,-9.4764576,73273239,0.0026442646,0.00103318843,-0.000473580323,73273239,128,34.1883163,-0.818102241,-0.611393869,0,0,0,0,0,0
73325710,-0.00301431445,-0.00838615466,0.293918967,0.955788851,73325710,0.223793373,-0.0823852047,0.328754127,73325710,-0.13110435,0.120679818,-9.64033699,73325710,-0.000772808213,0.000288950279,0.000346238725,73325710,32896,34.1912117,-0.817000031,-0.612668693,0,0,0,0,0,0
73378257,-0.00301164016,-0.00837889034,0.293906659,0.955792665,73378257,0.227619067,-0.0872937739,0.328861266,73378257,-0.129569039,0.107809797,-9.62534618,73378257,0.00184262684,-0.000347589725,-0.0012717389,73378257,128,34.1897316,-0.816302359,-0.61212045,0,0,0,0,0,0
73430840,-0.00300369877,-0.0083793113,0.293927878,0.955786169,73430840,0.225127906,-0.086124979,0.327390581,73430840,-0.173975587,0.107678011,-9.59467697,73430840,0.00141594955,-0.000713291112,-0.00134972157,73430840,128,34.1922684,-0.816602349,-0.611282885,0,0,0,0,0,0
73483223,-0.00300032622,-0.00837485958,0.293936908,0.955783486,73483223,0.227495641,-0.0835155323,0.328898758,73483223,-0.125708446,0.10373354,-9.56417656,73483223,3.08128074e-06,-0.000533374434,-0.00143898511,73483223,128,34.1933441,-0.816222668,-0.61077112,0,0,0,0,0,0
73535790,-0.00299585564,-0.00837326702,0.293957859,0.955777049,73535790,0.2213137,-0.0812144056,0.328665674,73535790,-0.151407912,0.099541977,-9.62725639,73535790,0.000238212291,-0.00125151232,-0.000863459427,73535790,32896,34.1958542,-0.816185474,-0.610245645,0,0,0,0,0,0
73588417,-0.00299585378,-0.00837892853,0.293959141,0.955776572,73588417,0.22267817,-0.0862158388,0.325907797,73588417,-0.138561994,0.115775391,-9.60299969,73588417,-4.296517e-05,-0.000536422012,-8.88784416e-05,73588417,128,34.1960106,-0.816804647,-0.610437393,0,0,0,0,0,0
73640956,-0.00300036324,-0.00838015601,0.29396233,0.955775559,73640956,0.222595379,-0.0836965293,0.325932086,73640956,-0.145729274,0.121002629,-9.58948517,73640956,-0.000760382507,-0.000415203278,-0.000350680668,73640956,32896,34.1963997,-0.816785216,-0.610975444,0,0,0,0,0,0
73693538,-0.0029985609,-0.00838279631,0.293954343,0.955778003,73693538,0.227505371,-0.0847850516,0.324745059,73693538,-0.143967494,0.149153978,-9.61347198,73693538,5.06341457e-05,3.78050609e-05,-0.000633534044,73693538,128,34.1954422,-0.817140281,-0.610860169,0,0,0,0,0,0
73745723,-0.00299526239,-0.00839899201,0.293956548,0.955777168,73745723,0.224930793,-0.0810962692,0.323297799,73745723,-0.182562798,0.0897619501,-9.61305523,73745723,0.000947419321,0.000553688267,-0.000923357904,73745723,32896,34.1957245,-0.819023788,-0.611046612,0,0,0,0,0,0
73798280,-0.00296790036,-0.00839659385,0.29395777,0.955776989,73798280,0.223991856,-0.0886886418,0.327316195,73798280,-0.136414289,0.117164411,-9.64109039,73798280,0.00163646042,-0.00052609382,-0.00176559854,73798280,128,34.1958466,-0.81968224,-0.607969701,0,0,0,0,0,0
73850828,-0.00293542654,-0.00840897299,0.293950409,0.955779195,73850828,0.2275161,-0.0847819448,0.326125741,73850828,-0.0808860511,0.10961882,-9.60887337,73850828,-0.000105209881,-0.00141692522,-0.00180119905,73850828,128,34.1949501,-0.822136819,-0.604823649,0,0,0,0,0,0
73903307,-0.00291903201,-0.00839081965,0.293952823,0.955778658,73903307,0.226276249,-0.0835596547,0.328847855,73903307,-0.134559482,0.0955556184,-9.58628082,73903307,-0.00138795609,0.000325135072,-0.00139401411,73903307,128,34.1952095,-0.820699453,-0.602418065,0,0,0,0,0,0
